Symbol,Company Name,Security Type,IPO Year,IPO Start Date,IPO End Date,Listing Date,Issue Price (₹),Price Band Low (₹),Price Band High (₹),Face Value (₹),Lot Size (shares),Issue Size,Issue Type,Registrar,QIB Subscription (x),NII Subscription (x),RII Subscription (x),Employee Subscription (x),Total Subscription (x),QIB Shares Offered,NII Shares Offered,RII Shares Offered,Total Shares Offered,QIB Shares Bid For,NII Shares Bid For,RII Shares Bid For,Total Shares Bid For,Listing Day Close (₹),Listing Week Close (₹),Listing Day Gain (%),Listing Week Gain (%)
CLEDUCATE,CL Educate Limited,BE,2017,20-MAR-2017,22-MAR-2017,31-MAR-2017,502.0,500.0,502.0,10.0,,"Initial Public offer of Upto 4,760,000 Equity Shares (including anchor portion of 1,428,000 Equity Shares)",100% Book Building,Karvy Computershare Private Limited,2.6627300420168067,0.0266848739495798,0.6040912364945978,,1.0685438175270108,952000.0,714000.0,1666000.0,3332000.0,2534919.0,19053.0,18038.0,3560388.0,99.97584533691406,99.47301483154297,-80.08449296077409,-80.18465840009105
EIFFL,Euro India Fresh Foods Limited,SME,2017,21-MAR-2017,24-MAR-2017,12-OCT-2021,130.0,78.0,78.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,918400.0,6011200.0,5953600.0,7251200.0,135.14999389648438,134.35000610351562,3.961533766526442,3.3461585411658654
SHANKARA,Shankara Building Products Limited,EQ,2017,22-MAR-2017,24-MAR-2017,05-APR-2017,460.0,440.0,460.0,10.0,,"Initial Public offer of Fresh issue of Upto Rs 450 Million and offer for sale Upto 6,521,740 Equity Shares (including anchor portion of 2,250,000 Equity Shares)",100% Book Building,Karvy Computershare Private Limited,32.06769007615134,20.24848564644672,3.9318024482648406,,15.508882008330584,1522232.0,1131671.0,2640564.0,5294467.0,48814464.0,22914624.0,3350112.0,82111264.0,615.751708984375,755.560302734375,33.859067170516305,64.25223972486414
BOHRAIND,Bohra Industries Limited,SME,2017,23-MAR-2017,27-MAR-2017,27-OCT-2022,6.0,51.0,55.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,68.6500015258789,83.3499984741211,1044.166692097982,1289.1666412353516
CREATIVE,Creative Peripherals and Distribution Limited,SME,2017,29-MAR-2017,03-APR-2017,05-AUG-2019,66.75,71.0,75.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
FOCUS,Focus Lighting And Fixtures Limited,SME,2017,30-MAR-2017,05-APR-2017,24-NOV-2021,78.0,45.0,45.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1029000.0,33600000.0,26796000.0,80094000.0,16.888294219970703,15.462787628173828,-78.3483407436273,-80.17591329721304
MKPL,M K Proteins Limited,SME,2017,31-MAR-2017,07-APR-2017,13-JUN-2023,712.0,70.0,70.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,94000.0,1400000.0,650000.0,1856000.0,21.056665420532227,19.043333053588867,-97.04260317127357,-97.32537457112515
DEVIT,Dev Information Technology Limited,SME,2017,31-MAR-2017,06-APR-2017,15-FEB-2022,129.0,42.0,42.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,26.37468910217285,23.482685089111328,-79.55450457195903,-81.79636814797571
ASLIND,ASL Industries Limited,SME,2017,31-MAR-2017,07-APR-2017,18-APR-2017,35.0,35.0,35.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2676000.0,1508000.0,6896000.0,,,,
SIKKO,Sikko Industries Limited,SME,2017,05-APR-2017,07-APR-2017,22-OCT-2021,36.0,32.0,32.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12000.0,5972000.0,5164000.0,19844000.0,1.271256685256958,1.5413157939910889,-96.46873142984178,-95.71856723891365
PANACHE,Panache Digilife Limited,SME,2017,11-APR-2017,17-APR-2017,06-JAN-2020,52.0,75.0,81.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14400.0,1886400.0,1776000.0,4174400.0,54.316680908203125,62.87989807128906,4.455155592698317,20.92288090632512
INFOBEAN,InfoBeans Technologies Limited,SME,2017,18-APR-2017,21-APR-2017,15-JUL-2019,60.0,58.0,58.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4200000.0,114896000.0,68976000.0,198500000.0,15.630441665649414,15.630441665649414,-73.9492638905843,-73.9492638905843
SCHAND,S Chand and Company Limited,EQ,2017,26-APR-2017,28-APR-2017,09-MAY-2017,670.0,660.0,670.0,5.0,,"Initial Public offer of Fresh issue of Upto Rs 3,250 Million and offer for sale Upto 6,023,236 Equity Shares (including anchor portion of 3,262,194 Equity Shares)",100% Book Building,Link Intime India Private Limited,22.322905626114604,111.77778143158667,1.8705883519703683,,31.239993473240546,2211544.0,1642122.0,3831618.0,7685284.0,49368088.0,183552754.0,132709082.0,240088222.0,642.9500732421875,580.0341796875,-4.037302501166045,-13.427734375
CKPPRODUCT,CKP Products Limited,SME,2017,26-APR-2017,28-APR-2017,09-MAY-2017,50.0,50.0,50.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
ZOTA,Zota Health Care Limited,SME,2017,27-APR-2017,02-MAY-2017,19-AUG-2019,198.25,121.0,125.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,175000.0,16574000.0,12867000.0,74723000.0,199.59007263183594,184.31582641601562,0.6759508861719735,-7.028586927608764
IRBINVIT,IRB InvIT Fund,IV,2017,03-MAY-2017,05-MAY-2017,18-MAY-2017,102.0,100.0,102.0,,,,,,5.556732462797572,1.6681334401565182,,,3.789248558382096,136907797.0,114082600.0,,250990397.0,760760000.0,190305000.0,174535000.0,951065000.0,30.579912185668945,30.258453369140625,-70.01969393561868,-70.33484963809742
HUDCO,Housing and Urban Development Corporation Limited,EQ,2017,08-MAY-2017,11-MAY-2017,19-MAY-2017,60.0,56.0,60.0,10.0,,"Initial Public offer of 204,058,747 Equity Shares",100% Book Building,Alankit Assignments Limited,35.26510215295469,157.8916229581897,3.67022756952324,0.1647044895931421,41.796327407616594,100095000.0,30028500.0,70066500.0,204058747.0,3529860400.0,4741248600.0,3639859200.0,8528906200.0,49.086978912353516,47.869102478027344,-18.18836847941081,-20.218162536621094
PSPPROJECT,PSP Projects Limited,BE,2017,17-MAY-2017,19-MAY-2017,29-MAY-2017,210.0,205.0,210.0,10.0,,"Public issue upto 10,080,000 equity shares comprising of Fresh Issue of 72,00,000 equity shares and an Offer for Sale of 28,80,000 equity shares (including anchor portion of 45,36,000 Equity Shares)",100% Book Building,Karvy Computershare Private Limited,5.563865740740741,3.213287037037037,1.9986111111111111,,4.274570707070707,3024000.0,1512000.0,1008000.0,5544000.0,16825130.0,4858490.0,2067030.0,23698220.0,187.93971252441406,204.89666748046875,-10.504898797898065,-2.4301583426339284
INDIGRID,India Grid Trust,NF,2017,17-MAY-2017,19-MAY-2017,10-MAY-2021,1000.0,98.0,100.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,77.73779296875,78.10493469238281,-92.226220703125,-92.18950653076172
JALAN,Jalan Transolutions (India) Limited,SME,2017,18-MAY-2017,23-MAY-2017,31-MAY-2017,46.0,46.0,46.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2070000.0,1605000.0,3252000.0,41.95000076293945,39.849998474121094,-8.804346167522928,-13.36956853451936
VSCL,Vadivarhe Speciality Chemicals Limited,SME,2017,22-MAY-2017,25-MAY-2017,02-JUN-2017,42.0,42.0,42.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,333000.0,79989000.0,72459000.0,140160000.0,50.400001525878906,87.0,20.000003633045015,107.14285714285714
SRIRAM,Shri Ram Switchgears Limited,SME,2017,25-MAY-2017,30-MAY-2017,07-JUN-2017,19.0,19.0,19.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,510000.0,72144000.0,67326000.0,184536000.0,,,,
GLOBE,Globe Textiles (India) Limited,SME,2017,12-JUN-2017,15-JUN-2017,07-OCT-2020,46.0,51.0,51.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4000.0,2048000.0,1884000.0,6814000.0,2.7632620334625244,2.7632620334625244,-93.99290862290755,-93.99290862290755
TEJASNET,Tejas Networks Limited,EQ,2017,14-JUN-2017,16-JUN-2017,27-JUN-2017,257.0,250.0,257.0,10.0,,"Proposed Initial Public Offering consisting of a fresh issue of up to [.] Equity Shares aggregating up to Rs. 4,500 million and an Offer for Sale of up to 12,711,605 Equity Shares (including anchor portion of 13,599,600 Equity Shares)",100% Book Building,Link Intime India Private Limited,1.2851923950390631,0.0754069037974793,0.9924377108323892,,0.9069629771613554,9434105.0,4606740.0,3071160.0,17112005.0,12124640.0,347380.0,321530.0,15519955.0,260.66326904296875,299.4906921386719,1.4253965147738328,16.533343244619406
ERIS,Eris Lifesciences Limited,EQ,2017,16-JUN-2017,20-JUN-2017,29-JUN-2017,603.0,600.0,603.0,1.0,,"Initial Public Offering of up to 28,875,000 Equity Shares (including anchor portion of 12,926,250Equity Shares)",100% Book Building,Link Intime India Private Limited,1.1453521322889468,0.2059418624891209,1.1791373368146214,0.77632,0.8941731483658594,8617500.0,4308750.0,2872500.0,15948750.0,9870072.0,887352.0,367776.0,14260944.0,577.032958984375,573.147705078125,-4.306308626140132,-4.950629340277778
CDSL,Central Depository Services (India) Limited,EQ,2017,19-JUN-2017,21-JUN-2017,30-JUN-2017,149.0,145.0,149.0,10.0,,"Initial Public Offering of up to 35,167,208  Equity Shares (including anchor portion of 1,03,40,162 Equity Shares)",100% Book Building,Link Intime India Private Limited,79.85743551624863,174.29989975011998,7.511271790172738,0.2654285714285714,62.12722206258449,6893442.0,5170081.0,12063523.0,24827046.0,550492600.0,901144600.0,658315800.0,1542435400.0,238.41775512695312,133.8509521484375,60.01191619258599,-10.167146209102349
GTPL,GTPL Hathway Limited,EQ,2017,21-JUN-2017,23-JUN-2017,04-JUL-2017,170.0,167.0,170.0,10.0,,"Initial Public Offering consisting of a fresh issue of up to [.] Equity Shares aggregating up to Rs. 2,400 million and an Offer for Sale of up to 14,400,000 Equity Shares (including anchor portion of 8,555,294 Equity Shares)",100% Book Building,Link Intime India Private Limited,1.483099430290124,0.2146938762269477,0.3075648606084186,,0.626765992780162,5830336.0,4315689.0,10069941.0,20215966.0,8646968.0,926552.0,915552.0,12670680.0,145.28314208984375,155.05899047851562,-14.539328182444851,-8.788829130284928
ACCORD,Accord Synergy Limited,SME,2017,22-JUN-2017,28-JUN-2017,06-JUL-2017,60.0,60.0,60.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,62000.0,48264000.0,42572000.0,137840000.0,,,,
PUSHPREALM,Pushpanjali Realms and Infratech Limited,SME,2017,27-JUN-2017,30-JUN-2017,10-JUL-2017,55.0,55.0,55.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4000.0,1822000.0,1500000.0,3002000.0,,,,
AUBANK,AU Small Finance Bank Limited,EQ,2017,28-JUN-2017,30-JUN-2017,10-JUL-2017,358.0,355.0,358.0,10.0,,"Initial Public Offering of up to 53,422,169 Equity Shares (including anchor portion of 15,726,649 Equity Shares)",100% Book Building,Link Intime India Private Limited,39.1935875603776,78.71308654887258,1.0845499941137229,0.35588,27.85806337198691,10484434.0,7863326.0,18347760.0,37695520.0,410922582.0,618946660.0,464321720.0,1050124185.0,281.67596435546875,296.0018615722656,-21.319563029198672,-17.317915761936973
ACEINTEG,Ace Integrated Solutions Limited,SME,2017,29-JUN-2017,05-JUL-2017,04-NOV-2022,46.0,40.0,40.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,84000.0,1974000.0,987000.0,2889000.0,48.5,53.29999923706055,5.434782608695652,15.869563558827277
BANSAL,Bansal Multiflex Limited,SME,2017,30-JUN-2017,04-JUL-2017,12-JUL-2017,31.0,31.0,31.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2264000.0,808000.0,8588000.0,35.70000076293945,44.599998474121094,15.161292783675655,43.870962819745465
TRANSWIND,Transwind Infrastructures Limited,SME,2017,30-JUN-2017,04-JUL-2017,12-JUL-2017,27.0,27.0,27.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,380000.0,36088000.0,29716000.0,61628000.0,,,,
SHRENIK,Shrenik Limited,SME,2017,06-JUL-2017,10-JUL-2017,02-AUG-2019,58.5,40.0,40.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,147000.0,7020000.0,5124000.0,16266000.0,10.567346572875977,8.854424476623535,-81.9361597044855,-84.86423166389139
SALASAR,Salasar Techno Engineering Limited,BE,2017,12-JUL-2017,17-JUL-2017,25-JUL-2017,108.0,108.0,108.0,10.0,,"Public issue of 33,21,000 Equity Shares ",Fixed Price,BigShare Services Private Limited,,,,,0.0,,,,0.0,,,,0.0,2.5057575702667236,2.335843086242676,-97.67985410160489,-97.83718232755308
UNIVASTU,Univastu India Limited,SME,2017,14-JUL-2017,19-JUL-2017,22-JUN-2020,25.0,40.0,40.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,39000.0,2043000.0,1581000.0,10098000.0,11.066665649414062,11.733332633972168,-55.73333740234375,-53.06666946411133
SREIBNPNCD,Srei Equipment Finance Limited,NX,2017,17-JUL-2017,31-JUL-2017,27-FEB-2020,1000.0,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
SHANTI,Shanti Overseas (India) Limited,SME,2017,21-JUL-2017,26-JUL-2017,16-SEP-2021,22.0,50.0,50.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,186000.0,9888000.0,9177000.0,28863000.0,21.899999618530273,20.450000762939453,-0.4545471884987571,-7.04545107754794
KEERTI,Keerti Knowledge And Skills Limited,SME,2017,24-JUL-2017,28-JUL-2017,13-NOV-2020,32.5,52.0,52.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,594000.0,458000.0,1412000.0,,,,
TOTAL,Total Transport Systems Limited,SME,2017,25-JUL-2017,28-JUL-2017,28-AUG-2020,22.55,45.0,45.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4182000.0,272007000.0,206577000.0,492651000.0,25.35215950012207,30.715116500854492,12.42642793845707,36.208942354121916
SUREVIN,Surevin BPO Services Limited,SME,2017,28-JUL-2017,01-AUG-2017,09-AUG-2017,40.0,38.0,40.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,345000.0,34254000.0,32241000.0,50508000.0,,,,
SIS,Security and Intelligence Services (India) Limited,EQ,2017,31-JUL-2017,02-AUG-2017,10-AUG-2017,815.0,805.0,815.0,10.0,,"Initial Public offer of Fresh issue of Upto Rs 3622.50 Million and offer for sale Upto 5,120,619 Equity Shares",100% Book Building,Link Intime India Private Limited,4.836829799995465,0.4142480174514168,6.477175563711657,,3.9331596123311687,2911034.0,1443092.0,962061.0,5316187.0,14080176.0,597798.0,388548.0,20909412.0,367.1434020996094,395.27142333984375,-54.95172980372891,-51.5004388540069
COCHINSHIP,Cochin Shipyard Limited,EQ,2017,01-AUG-2017,03-AUG-2017,11-AUG-2017,432.0,424.0,432.0,10.0,,"Initial Public offer of 33,984,000 Equity Shares",100% Book Building,Link Intime India Private Limited,35.28392822677925,116.04340772014476,2.733125107702912,0.0323665048543689,35.132849576271184,16580000.0,4974000.0,11606000.0,33984000.0,585007530.0,577199910.0,455423130.0,1193954760.0,204.7799530029297,207.22267150878906,-52.59723310117368,-52.03178900259512
VAISHALI,Vaishali Pharma Limited,SME,2017,07-AUG-2017,10-AUG-2017,15-JAN-2020,40.0,71.0,72.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8000.0,1849600.0,1582400.0,3744000.0,4.449999809265137,4.449999809265137,-88.87500047683716,-88.87500047683716
LEXUS,Lexus Granito (India) Limited,SME,2017,09-AUG-2017,11-AUG-2017,13-MAR-2023,62.5,41.0,45.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5274000.0,124443000.0,109446000.0,204258000.0,73.44999694824219,77.9000015258789,17.519995117187502,24.64000244140625
GEEKAYWIRE,Geekay Wires Limited,SME,2017,09-AUG-2017,14-AUG-2017,06-MAR-2020,39.0,33.0,33.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,280000.0,3040000.0,2856000.0,4496000.0,3.3751707077026367,3.6901867389678955,-91.3457161340958,-90.53798272059514
SERVOTECH,Servotech Power Systems Limited,SME,2017,09-AUG-2017,14-AUG-2017,02-SEP-2021,26.0,31.0,31.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4272000.0,3632000.0,6968000.0,4.927488327026367,5.194871425628662,-81.04812181912936,-80.01972528604361
SHBL,Seven Hills Beverages Limited,SME,2017,18-AUG-2017,21-AUG-2017,,26.0,26.0,26.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,944000.0,856000.0,2540000.0,,,,
APEX,Apex Frozen Foods Limited,EQ,2017,22-AUG-2017,24-AUG-2017,04-SEP-2017,175.0,171.0,175.0,10.0,,"Initial Public offer of 8,700,000 Equity Shares (including anchor portion of 2,490,000 Equity Shares)",100% Book Building,Bigshare Services Private Limited,1.9146987951807228,4.2874859437751,3.053301204819277,0.7518,2.8481288244766505,1660000.0,1245000.0,2905000.0,6210000.0,3178400.0,5337920.0,1620960.0,17686880.0,208.14109802246094,252.86293029785156,18.937770298549104,44.49310302734375
PASHUPATI,Pashupati Cotspin Limited,SME,2017,28-AUG-2017,31-AUG-2017,17-JUL-2025,670.0,75.0,75.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2587200.0,1681600.0,4750400.0,687.8615112304688,697.0050659179688,2.6658971985774254,4.030606853428171
MANAV-RE,Manav infra projects Limited,SME,2017,04-SEP-2017,08-SEP-2017,12-MAR-2025,11.0,30.0,30.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
PENTAGOLD,Penta Gold Limited,SME,2017,04-SEP-2017,06-SEP-2017,,35.0,35.0,35.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2872000.0,124000.0,3656000.0,,,,
DIXON,Dixon Technologies (India) Limited,EQ,2017,06-SEP-2017,08-SEP-2017,18-SEP-2017,1766.0,1760.0,1766.0,10.0,,"Initial Public offer for Fresh Issue of Rs 600 million and an Offer for Sale  of upto 3,053,675 Equity Shares (including anchor portion of 1,018,027 Equity Shares)",100% Book Building,Karvy Computer Share Private Limited,99.66819380977056,89.37830428054079,3.288827165949137,,49.28089164282616,679264.0,509188.0,1188105.0,2376557.0,67701016.0,45510360.0,38478632.0,117118848.0,575.40869140625,529.2612915039062,-67.41740139262458,-70.03050444485243
BRNL,Bharat Road Network Limited,EQ,2017,06-SEP-2017,08-SEP-2017,18-SEP-2017,205.0,195.0,205.0,10.0,,"Initial Public offer of upto 29,300,000  Equity Shares",100% Book Building,Karvy Computer Share Private Limited,0.6016263026166098,0.4122050056882821,1.9228897610921505,,0.7053394539249147,21975000.0,4395000.0,2930000.0,29300000.0,13220738.0,1811641.0,1159532.0,20666446.0,205.5142059326172,186.38743591308594,0.25083216225228655,-9.079299554592225
MATRIMONY,Matrimony.com Limited,EQ,2017,11-SEP-2017,13-SEP-2017,21-SEP-2017,985.0,983.0,985.0,5.0,,"Initial Public offer of Fresh issue of Upto Rs 1,300 Million and offer for sale Upto 37,67,254 Equity Shares (including anchor portion of 2,293,277 Equity Shares)",100% Book Building,Karvy Computer Share Private Limited,1.2443228025253037,0.1513069468487362,5.413667653807684,2.4561869357408392,1.7055985174013262,1530905.0,764836.0,509890.0,2811280.0,1904940.0,115725.0,59640.0,4794915.0,857.2810668945312,750.7191162109375,-12.966389147763325,-23.78486129838198
CAPACITE,Capacit'e Infraprojects Limited,EQ,2017,13-SEP-2017,15-SEP-2017,25-SEP-2017,250.0,245.0,250.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs 4,000 Million (including anchor portion of 4,800,000 Equity Shares)",100% Book Building,Karvy Computer Share Private Limited,47.82726029352226,348.60350839941526,4.765004761749762,,90.74819321259034,3265306.0,2448980.0,5714286.0,11428572.0,156170640.0,853723020.0,663631380.0,1037122260.0,339.7424621582031,335.7752380371094,35.89698486328125,34.31009521484375
SKML,Sri Krishna Metcom Limited,SME,2017,14-SEP-2017,18-SEP-2017,26-SEP-2017,55.0,55.0,55.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3564000.0,2176000.0,4014000.0,49.0,45.0,-10.909090909090908,-18.181818181818183
ICICIGI,ICICI Lombard General Insurance Company Limited,EQ,2017,15-SEP-2017,19-SEP-2017,27-SEP-2017,661.0,651.0,661.0,10.0,,"Public Offer of upto 86,247,187 Equity Shares (including anchor portion of 24,580,447 Equity Shares)",100% Book Building,Karvy Computer Share Private Limited,3.689989104755573,0.1433267495102815,0.4047360986205413,,1.2226885027488077,16386966.0,12290225.0,28677190.0,61666740.0,60467726.0,1761518.0,1299672.0,75399214.0,647.1016845703125,647.5767211914062,-2.102619580890696,-2.0307532236904313
WORTH,Worth Peripherals Limited,SME,2017,15-SEP-2017,19-SEP-2017,04-AUG-2020,44.0,40.0,43.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4629000.0,154905000.0,136653000.0,193869000.0,,,,
RMDRIP,R M Drip and Sprinklers Systems Limited,SME,2017,19-SEP-2017,25-SEP-2017,30-JUL-2025,610.0,53.0,57.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1458000.0,1340000.0,2406000.0,66.27067565917969,68.48419189453125,-89.13595480997054,-88.77308329597848
MPTODAY,Madhya Pradesh Today Media Limited,SME,2017,19-SEP-2017,21-SEP-2017,29-SEP-2017,66.0,66.0,66.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4382000.0,4166000.0,6286000.0,78.11125946044922,95.3213882446289,18.350393121892754,44.42634582519531
SBILIFE,SBI Life Insurance Company Limited,EQ,2017,20-SEP-2017,22-SEP-2017,03-OCT-2017,700.0,685.0,700.0,10.0,,"Public Offer of upto 120,000,000 Equity Shares (including anchor portion of 31,800,000 Equity Shares)",100% Book Building,Karvy Computer Share Private Limited,10.491721839622642,0.3220818867924528,0.2554907547169811,0.02982,2.7072811904761904,21200000.0,15900000.0,37100000.0,88200000.0,222424503.0,5121102.0,3710973.0,238782201.0,694.6608276367188,685.9229736328125,-0.7627389090401786,-2.0110037667410716
AARVI,Aarvi Encon Limited,SME,2017,21-SEP-2017,26-SEP-2017,24-JUN-2020,22.0,54.0,54.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4504000.0,3418000.0,5636000.0,21.862201690673828,26.464771270751953,-0.6263559514825995,20.294414867054332
CADSYS,Cadsys (India) Limited,SME,2017,21-SEP-2017,25-SEP-2017,04-OCT-2017,70.0,70.0,70.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,80.31818389892578,78.35803985595703,14.740262712751115,11.940056937081474
TIRUPATI,Shree Tirupati Balajee FIBC Limited,SME,2017,21-SEP-2017,26-SEP-2017,05-OCT-2017,40.0,36.0,40.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,27000.0,2919000.0,1842000.0,5562000.0,43.349998474121094,46.29999923706055,8.374996185302734,15.749998092651369
DPWIRES,D P Wires Limited,SME,2017,21-SEP-2017,26-SEP-2017,17-JAN-2020,76.0,75.0,75.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,182400.0,4161600.0,4136000.0,5555200.0,64.49022674560547,64.49022674560547,-15.144438492624381,-15.144438492624381
DIAMONDYD,Prataap Snacks Limited,EQ,2017,22-SEP-2017,26-SEP-2017,05-OCT-2017,938.0,930.0,938.0,5.0,,"Initial Public offer for Fresh Issue of Rs 2,000 million and an Offer for Sale  of upto 3,005,770 Equity Shares (including anchor portion of 1,528,789 Equity Shares)",100% Book Building,Karvy Computer Share Private Limited,36.98315672578652,47.14052195993728,2.218171650629494,0.3689285714285714,21.55243888521022,1028363.0,767147.0,1790008.0,3627518.0,38032110.0,36163710.0,27898050.0,78181860.0,1169.646240234375,1249.5938720703125,24.695761219016525,33.21896290728279
INNOVATIVE,Innovative Tyres and Tubes Limited,SME,2017,22-SEP-2017,26-SEP-2017,05-OCT-2017,45.0,42.0,45.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135000.0,10377000.0,8523000.0,47934000.0,45.75,45.900001525878906,1.6666666666666667,2.000003390842014
RKEC,RKEC Projects Limited,SME,2017,25-SEP-2017,28-SEP-2017,18-DEC-2020,36.0,45.0,45.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,807000.0,91458000.0,83592000.0,116247000.0,41.34129333496094,49.12666320800781,14.836925930447048,36.462953355577255
AIROLAM,Airo Lam Limited,SME,2017,25-SEP-2017,27-SEP-2017,13-OCT-2021,74.0,36.0,38.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,107664000.0,97806000.0,123978000.0,83.69999694824219,70.6500015258789,13.108103984111064,-4.527024965028505
GOLDSTAR,Goldstar Power Limited,SME,2017,27-SEP-2017,29-SEP-2017,10-OCT-2017,25.0,25.0,25.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2934000.0,2262000.0,3876000.0,1.155555009841919,1.155555009841919,-95.37777996063232,-95.37777996063232
RELIABLE,Reliable Data Services Limited,SME,2017,27-SEP-2017,03-OCT-2017,10-JUL-2024,48.0,57.0,57.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,53.61272430419922,65.104736328125,11.693175633748371,35.63486735026042
